GNDI3	21/01/2020	C	5	75,76
PCAR4	21/01/2020	C	5	89,8
PCAR4	21/01/2020	C	5	90
PCAR4	21/01/2020	C	5	90,25
PCAR4	21/01/2020	C	5	90,47
TOTS3	21/01/2020	C	6	71,95
VIVT4	21/01/2020	C	7	60,67
USIM5	21/01/2020	C	10	9,53
USIM5	21/01/2020	C	10	9,55
WIZS3	21/01/2020	C	10	15,52
JSLG3	21/01/2020	C	10	32,3
JSLG3	21/01/2020	C	10	32,75
SUZB3	21/01/2020	C	10	42,37
NTCO3	21/01/2020	C	10	46,5
AZUL4	21/01/2020	C	10	60,56
PCAR4	21/01/2020	C	10	91
HYPE3	21/01/2020	C	15	37,03
QUAL3	21/01/2020	C	15	42,56
AMAR3	21/01/2020	C	20	13,75
WIZS3	21/01/2020	C	25	15,6
SULA11	21/01/2020	C	25	66,34
JSLG3	22/01/2020	C	1	32
MRFG3	22/01/2020	C	5	11,93
ECOR3	22/01/2020	C	5	18,45
ECOR3	22/01/2020	C	5	18,5
HYPE3	22/01/2020	C	5	35,28
HYPE3	22/01/2020	C	5	35,32
HYPE3	22/01/2020	C	5	35,61
HYPE3	22/01/2020	C	5	35,74
LINX3	22/01/2020	C	5	37
LINX3	22/01/2020	C	5	37,22
LINX3	22/01/2020	C	5	37,27
PRIO3	22/01/2020	C	5	46,12
MGLU3	22/01/2020	C	5	55,57
AZUL4	22/01/2020	C	5	58,82
AZUL4	22/01/2020	C	5	59,02
AZUL4	22/01/2020	C	5	59,32
VIVT4	22/01/2020	C	5	60,85
ARZZ3	22/01/2020	C	5	64,53
ARZZ3	22/01/2020	C	5	64,6
ARZZ3	22/01/2020	C	5	64,75
BTOW3	22/01/2020	C	5	75,48
BTOW3	22/01/2020	C	5	75,75
BTOW3	22/01/2020	C	5	76,78
PCAR4	22/01/2020	C	5	89,96
JSLG3	22/01/2020	C	9	32
MRFG3	22/01/2020	C	10	11,78
ECOR3	22/01/2020	C	10	18,36
ECOR3	22/01/2020	C	10	18,48
ECOR3	22/01/2020	C	10	18,56
ECOR3	22/01/2020	C	10	18,61
GNDI3	22/01/2020	C	10	74,45
BTOW3	22/01/2020	C	10	76,85
ARZZ3	22/01/2020	C	15	65,55
BTOW3	22/01/2020	C	15	76,54
ECOR3	22/01/2020	C	20	18,3
TRIS3	22/01/2020	C	25	16,69
WIZS3	22/01/2020	V	-2	15,93
ABEV3	22/01/2020	V	-5	19
NTCO3	22/01/2020	V	-5	46,9
ABEV3	22/01/2020	V	-10	19
SUZB3	22/01/2020	V	-15	43,05
IRBR3	22/01/2020	V	-15	43,98
GOLL4	22/01/2020	V	-25	37,45
NTCO3	22/01/2020	V	-25	46,9
SULA11	22/01/2020	V	-25	67
TOTS3	22/01/2020	V	-25	72,89
USIM5	22/01/2020	V	-30	10,15
SUZB3	22/01/2020	V	-30	44,09
WIZS3	22/01/2020	V	-33	15,93
QUAL3	22/01/2020	V	-60	44,03
AMAR3	22/01/2020	V	-20	14
NTCO3	22/01/2020	V	-30	46,9
QUAL3	22/01/2020	V	-55	43,67
VIVT4	23/01/2020	C	1	61,02
TIMP3	23/01/2020	C	2	16,79
RADL3	23/01/2020	C	3	123,37
TIMP3	23/01/2020	C	5	16,63
VIVA3	23/01/2020	C	5	30,92
VIVA3	23/01/2020	C	5	30,97
HYPE3	23/01/2020	C	5	35,07
LINX3	23/01/2020	C	5	36,28
LINX3	23/01/2020	C	5	36,81
QUAL3	23/01/2020	C	5	43,91
QUAL3	23/01/2020	C	5	43,91
QUAL3	23/01/2020	C	5	43,92
QUAL3	23/01/2020	C	5	44,02
PRIO3	23/01/2020	C	5	46,05
PRIO3	23/01/2020	C	5	46,47
VIVT4	23/01/2020	C	5	60,23
VIVT4	23/01/2020	C	5	60,3
VIVT4	23/01/2020	C	5	60,4
VIVT4	23/01/2020	C	5	60,6
VIVT4	23/01/2020	C	5	60,7
ARZZ3	23/01/2020	C	5	63,25
GNDI3	23/01/2020	C	5	72,24
GNDI3	23/01/2020	C	5	73,3
GNDI3	23/01/2020	C	5	73,42
GNDI3	23/01/2020	C	5	73,88
BTOW3	23/01/2020	C	5	75,25
PCAR4	23/01/2020	C	5	89
RADL3	23/01/2020	C	5	124,49
VIVT4	23/01/2020	C	9	61,02
KLBN4	23/01/2020	C	10	4,34
HGTX3	23/01/2020	C	10	26,8
BBSE3	23/01/2020	C	10	35,5
BBSE3	23/01/2020	C	10	35,86
VIVT4	23/01/2020	C	10	60,2
VIVT4	23/01/2020	C	10	60,35
GNDI3	23/01/2020	C	10	72,61
TIMP3	23/01/2020	C	13	16,8
QUAL3	23/01/2020	C	15	44,15
VIVT4	23/01/2020	C	15	60,78
VVAR3	23/01/2020	C	25	15,06
KLBN4	23/01/2020	C	50	4,27
AZUL4	23/01/2020	V	-11	60,65
JSLG3	23/01/2020	V	-40	32,71
AZUL4	23/01/2020	V	-19	60,7
ECOR3	23/01/2020	V	-70	18,57
QUAL3	24/01/2020	C	2	44,15
PRIO3	24/01/2020	C	3	46,87
TIMP3	24/01/2020	C	5	16,46
TIMP3	24/01/2020	C	5	16,57
SAPR4	24/01/2020	C	5	20,2
SAPR4	24/01/2020	C	5	20,4
QUAL3	24/01/2020	C	5	44,18
QUAL3	24/01/2020	C	5	44,24
QUAL3	24/01/2020	C	5	44,25
QUAL3	24/01/2020	C	5	44,3
QUAL3	24/01/2020	C	5	44,33
QUAL3	24/01/2020	C	5	44,39
QUAL3	24/01/2020	C	5	44,81
NTCO3	24/01/2020	C	5	48,95
NTCO3	24/01/2020	C	5	48,96
NTCO3	24/01/2020	C	5	49,21
VIVT4	24/01/2020	C	5	60,12
SULA11	24/01/2020	C	5	66,47
SULA11	24/01/2020	C	5	66,5
BTOW3	24/01/2020	C	5	74
TOTS3	24/01/2020	C	9	73,8
USIM5	24/01/2020	C	10	10,8
QUAL3	24/01/2020	C	10	43,88
QUAL3	24/01/2020	C	10	44,3
SULA11	24/01/2020	C	10	66,06
SULA11	24/01/2020	C	14	66,39
QUAL3	24/01/2020	C	15	44,2
SULA11	24/01/2020	C	15	66,47
SULA11	24/01/2020	C	15	66,64
QUAL3	24/01/2020	C	18	44
QUAL3	24/01/2020	C	20	43,82
PRIO3	24/01/2020	C	20	46,69
QUAL3	24/01/2020	C	23	44,15
QUAL3	24/01/2020	C	30	43,84
USIM5	24/01/2020	C	80	10,83
VIVT4	24/01/2020	C	26	60,11
RADL3	24/01/2020	V	-1	124,11
HGTX3	24/01/2020	V	-3	27,36
HGTX3	24/01/2020	V	-3	27,39
HGTX3	24/01/2020	V	-6	27,37
RADL3	24/01/2020	V	-7	124,11
GNDI3	24/01/2020	V	-10	71,51
PCAR4	24/01/2020	V	-10	88,73
ARZZ3	24/01/2020	V	-15	63,8
HGTX3	24/01/2020	V	-18	27,39
HYPE3	24/01/2020	V	-20	35,01
ARZZ3	24/01/2020	V	-20	64,1
GNDI3	24/01/2020	V	-20	70,88
GNDI3	24/01/2020	V	-20	71,5
TRIS3	24/01/2020	V	-24	16,66
VVAR3	24/01/2020	V	-25	15,02
LINX3	24/01/2020	V	-35	37,3
BBSE3	24/01/2020	V	-50	36,06
QUAL3	27/01/2020	V	-48	42,23
TIMP3	27/01/2020	V	-28	16,57
VIVT4	27/01/2020	V	-31	60,32
NTCO3	27/01/2020	C	1	47,8
NTCO3	27/01/2020	C	2	47,84
SAPR4	27/01/2020	C	5	20,03
SAPR4	27/01/2020	C	5	20,23
BPAC11	27/01/2020	C	5	75,58
NTCO3	27/01/2020	C	7	47,8
USIM5	27/01/2020	C	10	10,33
SAPR4	27/01/2020	C	10	20,15
NTCO3	27/01/2020	C	10	48,01
BPAC11	27/01/2020	C	10	75,85
BPAC11	27/01/2020	C	10	76,52
BPAC11	27/01/2020	C	10	76,71
KLBN4	27/01/2020	C	40	4,19
BBSE3	27/01/2020	C	40	35,69
GNDI3	27/01/2020	V	-9	68,66
SULA11	27/01/2020	V	-23	64,98
HYPE3	27/01/2020	V	-24	34,34
PCAR4	27/01/2020	V	-29	86
SULA11	27/01/2020	V	-40	64,95
BTOW3	27/01/2020	V	-49	72
VIVT4	27/01/2020	V	-100	60,79
NTCO3	28/01/2020	V	-2	48,15
TOTS3	28/01/2020	V	-9	74,05
PRIO3	28/01/2020	V	-10	47,4
PRIO3	28/01/2020	V	-13	47
QUAL3	28/01/2020	V	-15	42,8
QUAL3	28/01/2020	V	-15	42,98
PRIO3	28/01/2020	V	-15	46,95
NTCO3	28/01/2020	V	-18	48,11
QUAL3	28/01/2020	V	-20	42,8
QUAL3	28/01/2020	V	-20	43
NTCO3	28/01/2020	V	-20	49,2
BPAC11	28/01/2020	V	-25	75,15
SAPR4	29/01/2020	C	4	20,15
SAPR4	29/01/2020	C	5	20,42
PRIO3	29/01/2020	C	5	45,3
PRIO3	29/01/2020	C	5	45,83
NTCO3	29/01/2020	C	5	48,59
MGLU3	29/01/2020	C	5	57,75
TIMP3	29/01/2020	C	8	17,03
KLBN4	29/01/2020	C	10	4,16
TIMP3	29/01/2020	C	10	16,8
SAPR4	29/01/2020	C	10	20,14
QUAL3	29/01/2020	C	10	42
QUAL3	29/01/2020	C	10	42,07
QUAL3	29/01/2020	C	10	42,2
QUAL3	29/01/2020	C	10	42,33
QUAL3	29/01/2020	C	10	42,6
QUAL3	29/01/2020	C	10	42,95
QUAL3	29/01/2020	C	10	43,8
PRIO3	29/01/2020	C	10	45,85
PRIO3	29/01/2020	C	10	47,78
NTCO3	29/01/2020	C	10	48,78
VIVT4	29/01/2020	C	10	60,85
QUAL3	29/01/2020	C	17	42,5
ECOR3	29/01/2020	C	20	18,99
QUAL3	29/01/2020	C	23	42,5
